Thu Oct 24 15:46:57 +0000 2019,mauriciomacri,"SEIS CLAVES PARA CUIDAR EL VOTO. La elección del domingo es una oportunidad histórica. Para cuidar los votos, llevá tu boleta o confirmá que esté en condiciones en el cuarto oscuro, acompañá a tus familiares y amigos a votar y denunciá cualquier irregularidad.",20861,8786
Thu Oct 24 14:19:59 +0000 2019,mauriciomacri,Será una forma de estar unidos y confiados para seguir transformando el país. A las 18:00 todos publicamos esta foto con el hashtag #SíSePuede. También podés descargarla la imagen en https://t.co/ZMKKymH6hz https://t.co/wUzXyLp7XA,4411,1549
Thu Oct 24 14:18:31 +0000 2019,mauriciomacri,Cerramos la campaña electoral con la alegría de haber visto la confianza y el poder de la gente en acción. Por eso quiero invitarte a que esta tarde a las 18:00 en punto publiques esta foto en tus redes con el hashtag #SíSePuede. https://t.co/aPoxrokCEJ,10297,3650
Thu Oct 24 12:28:28 +0000 2019,mauriciomacri,Hoy cierre de campaña en Córdoba!! #SíSePuede https://t.co/woOtJcpzbL,13425,3713
Thu Oct 24 01:26:11 +0000 2019,mauriciomacri,Gracias Mar del Plata!!!! 🇦🇷 https://t.co/7hkjOGd4H3,11048,2763
Thu Oct 24 00:36:28 +0000 2019,mauriciomacri,Acá está el corazón de la Argentina. https://t.co/QIoiilQWDu,33380,9407
Wed Oct 23 23:27:01 +0000 2019,mauriciomacri,Gracias Mar del Plata!!! #SíSePuede 🇦🇷 🇦🇷 🇦🇷 https://t.co/eMo02vvvwV,13136,3363
Wed Oct 23 21:59:16 +0000 2019,mauriciomacri,En vivo desde Mar del Plata: La Marcha del #SíSePuede https://t.co/Kq8eknethf,11772,4353
Wed Oct 23 16:55:47 +0000 2019,mauriciomacri,Hoy nos vemos en Mar del Plata con La Marcha del #SíSePuede 🇦🇷 https://t.co/aB3yXTwnVX,7209,2075
Wed Oct 23 02:20:45 +0000 2019,mauriciomacri,#SíSePuedeRosario https://t.co/OmGDEdwWu0,12715,3673
Wed Oct 23 00:02:39 +0000 2019,mauriciomacri,Vamos Santa Fe!!! Sí se puede!! #SíSePuedeRosario https://t.co/ltidy38Vl5,11581,3000
Tue Oct 22 23:25:44 +0000 2019,mauriciomacri,"GRACIAS ROSARIO, GRACIAS SANTA FE!!! Mucha emoción ❤️🇦🇷 https://t.co/UhQg0xU6wu",25623,6847
Tue Oct 22 22:03:56 +0000 2019,mauriciomacri,https://t.co/kfjJumwaaW,10812,3825
Tue Oct 22 21:21:06 +0000 2019,mauriciomacri,Ahora en Rosario. #SíSePuede 🇦🇷 https://t.co/KmhUkHK6gz,9403,2216
Tue Oct 22 01:54:53 +0000 2019,mauriciomacri,Gracias Jujuy!!! 🇦🇷🇦🇷 https://t.co/BO4hINlFt8,14690,3661
Mon Oct 21 23:28:56 +0000 2019,mauriciomacri,En vivo desde Jujuy: La Marcha del #SíSePuede https://t.co/HUr6NezDq7,11858,3981
Mon Oct 21 16:55:36 +0000 2019,mauriciomacri,Este miércoles vamos a Mar del Plata con La Marcha. #SíSePuede https://t.co/jxu2yoVbUG,4780,1754
Mon Oct 21 15:12:36 +0000 2019,mauriciomacri,Hoy llega La Marcha a Jujuy! https://t.co/f6gF598aFc,8869,2386
Mon Oct 21 03:00:32 +0000 2019,mauriciomacri,Queda una semana. Todos a trabajar para darla vuelta. Vamos que sí se puede!!!,65790,14184
