Thu Nov 14 00:18:39 +0000 2019,alferdez,"Tuve un excelente encuentro con los embajadores de la Unión Europea en la Argentina. Tenemos por delante un importante desafío, que es el acuerdo Mercosur-UE.  Les agradezco por la calidez y el compromiso de trabajar para que sea beneficioso para todos. https://t.co/NVxFMTwTTb",8184,1887
Wed Nov 13 02:06:21 +0000 2019,alferdez,"Solo para no dejar pasar una noticia falsa. Nunca fuimos consultados por semejante tema. Por lo tanto, muy lejos estamos de avalarlo. Ya es hora de dejar de desinformar. Lo digo por el bien de todos  https://t.co/UBpbWor4LB",26802,11822
Tue Nov 12 23:47:28 +0000 2019,alferdez,"Recibí al presidente ejecutivo de FONPLATA - Banco de Desarrollo, Juan Notaro, y otros representantes de la entidad, que hoy invierte U$S 600 millones en 24 proyectos en desarrollo y ampliará esa inversión en U$S 1.000 millones más. Les agradezco por el respaldo a la Argentina. https://t.co/vfxGY9rVCM",4474,1197
Mon Nov 11 21:33:43 +0000 2019,alferdez,"EN VIVO | Presentación del libro ""Política y elecciones en América Latina"" https://t.co/gsAyR3buea",2924,1041
Mon Nov 11 20:25:50 +0000 2019,alferdez,"Sacar a un presidente con acciones que no están dentro del marco de las reglas de la democracia no puede llamarse de otra forma que golpe de Estado.  Celebro que la UCR, con sus años de tradición republicana, así lo entienda. https://t.co/2xpePFQJf7",32289,8387
Mon Nov 11 13:11:06 +0000 2019,alferdez,Me tranquiliza ver que en el oficialismo hay gente con la dignidad democrática de la que otros carecen. https://t.co/ugrd97dyhE,36343,6070
Sun Nov 10 23:44:36 +0000 2019,alferdez,Felicitaciones al nuevo gobernador de Salta @GustavoSaenzOK. Espero que podamos trabajar juntos para poner de pie nuestra querida Argentina.,5429,775
Sun Nov 10 23:05:00 +0000 2019,alferdez,"En Bolivia se ha consumado un golpe de Estado producto del accionar conjunto de civiles violentos, el personal policial autoacuartelado y la pasividad del ejército. Es un golpe perpetrado contra el presidente @evoespueblo, que había convocado a un nuevo proceso electoral.",65575,27294
Sat Nov 09 22:58:37 +0000 2019,alferdez,"Cuando visité a @LulaOficial en la cárcel, me dijo: “Tenés que ganar la elección en Argentina”. Y cumplimos.  Vamos a poner de pie a la Argentina y, junto al #GrupoDePuebla, a toda América Latina. https://t.co/s0yvR1iyZF",25476,6708
Sat Nov 09 16:27:57 +0000 2019,alferdez,Mi total respaldo al presidente @evoespueblo ante este intento de interrumpir el orden constitucional en Bolivia.  Los países de la región y la comunidad internacional toda debemos seguir de cerca la situación y actuar ante cualquier hecho que implique un quiebre institucional. https://t.co/8tqI0c7mRf,35049,14162
Sat Nov 09 15:54:29 +0000 2019,alferdez,El #GrupoDePuebla va a ser la voz que se levante ante el mundo para contar lo que pasa en América Latina.  Quiero agradecerles a todos los hombres y mujeres que van a participar de este II Encuentro. Espero que sean muchos más. https://t.co/JkXENi2E1g,10644,3317
Sat Nov 09 12:29:59 +0000 2019,alferdez,EN VIVO | Apertura del II Encuentro del Grupo de Puebla. https://t.co/rctoBd6VZx,4966,1766
Fri Nov 08 22:20:04 +0000 2019,alferdez,Los trabajadores son la piedra angular de la sociedad. Por eso celebro la unidad que ha alcanzado la CGT.  Gracias a los compañeros y las compañeras por haberme invitado hoy. Para poder salir adelante y poner a la Argentina de pie es necesario que todos trabajemos juntos. https://t.co/yhAbDctZoa,6393,1397
Fri Nov 08 21:15:10 +0000 2019,alferdez,Conmueve la fortaleza de @LulaOficial para afrontar esta persecución (solo esa definición le cabe al proceso judicial arbitrario al que fue sometido). Su entereza demuestra no solo el compromiso sino la inmensidad de ese hombre.   ¡Viva #LulaLivre! https://t.co/Y8hKAiJvWe,74046,18514
Fri Nov 08 01:06:53 +0000 2019,alferdez,El Supremo Tribunal Federal de Brasil ha decidido que las condenas a prisión solo son ejecutables una vez que hayan quedado firmes.  Es lo mismo que venimos reclamando en Argentina desde hace años.   ¡Valió la pena la demanda de tantos!  ¡#LulaLivreAmanhã! https://t.co/vVEx0SC3LM,55233,14777
Thu Nov 07 17:22:27 +0000 2019,alferdez,"Quiero agradecerle especialmente al presidente del Banco Interamericano de Desarrollo, @MorenoBID, por su apoyo y su predisposición para adecuar los desembolsos de la entidad a las prioridades que tendrá nuestra administración. https://t.co/FSEAEudmU5",5347,1265
Thu Nov 07 02:51:35 +0000 2019,alferdez,"Aunque @marquitospena y sus inefables funcionarios escriban absurdos informes y presenten una Argentina que no existe, cada día que pasa la realidad descubre sus mentiras.   Este es el país que nos dejan. https://t.co/odzMOqHHhe",16381,6403
Thu Nov 07 01:48:00 +0000 2019,alferdez,"Agradezco a @markrutte, primer ministro de los Países Bajos, por su carta y sus buenos deseos para la Argentina. Espero que podamos conocernos pronto y afianzar el vínculo entre nuestras naciones. https://t.co/1N55lteOdx",5008,1024
