created_at,username,text,likes,retweets,hashtags
Tue Oct 29 01:39:57 +0000 2019,alferdez,"Muchas gracias por tu mensaje, @slospennato. Lo que viene nos necesita a todos tirando para el mismo lado y trabajando juntos para poner a la Argentina de pie. https://t.co/9wLMY6F15C",3035,315,[]
Tue Oct 29 00:58:25 +0000 2019,alferdez,Gracias a @NicolasMaduro por sus felicitaciones. América Latina debe trabajar unida para superar la pobreza y desigualdad que padece. La plena vigencia de la democracia es el camino para lograrlo. https://t.co/2i2rzYkaUf,27772,7602,[]
Mon Oct 28 23:59:52 +0000 2019,alferdez,☀GRACIAS☀ https://t.co/DDUqtXVQBM,38226,9198,[]
Mon Oct 28 23:16:16 +0000 2019,alferdez,El reconocimiento de la universidad donde estudié y soy docente me llena de alegría. El orgullo es mío por haber estudiado allí. https://t.co/Jh3tkexrRU,45334,5359,[]
Mon Oct 28 23:13:06 +0000 2019,alferdez,"@GBatistutaOK ¡Muchas gracias, Bati! Espero que te recuperes pronto y puedas volver a la Argentina. Nos has hecho muy felices y queremos verte bien. Entre todos vamos a recuperar el diálogo y el respeto que la democracia nos impone.",1605,107,[]
Mon Oct 28 22:57:25 +0000 2019,alferdez,"Gracias, @cuervotinelli. Vamos a trabajar con muchísimo esfuerzo para lograr ese país que bien describís, que es el que los argentinos y las argentinas merecen. Me alegra saber que contamos con vos. https://t.co/oUFj9pKx0f",12151,1165,[]
Mon Oct 28 22:34:08 +0000 2019,alferdez,"Muchas gracias @KGeorgieva por su saludo. Los argentinos también esperamos salir lo antes posible de esta crisis para volver a crecer y que eso nos permita cumplir con nuestros compromisos, además de tener una economía sólida que nos beneficie a todos. https://t.co/tyzbQwIC9d",4562,621,[]
Mon Oct 28 22:24:51 +0000 2019,alferdez,"Muchas gracias, estimado @sanchezcastejon. Confío en que juntos podremos aprovechar todo eso que nos une en beneficio de nuestros pueblos. Vamos a trabajar entre todos para lograrlo. https://t.co/YqKDi1eDwJ",4244,651,[]
Mon Oct 28 22:18:05 +0000 2019,alferdez,Esta mañana nos reunimos con el presidente @mauriciomacri en Casa de Gobierno y nos comprometimos a trabajar junto a nuestros equipos para garantizar una transición ordenada que no dañe más a los argentinos y las argentinas. Le agradezco genuinamente su predisposición. https://t.co/ZfTyC1C8zH,30018,2897,[]
Mon Oct 28 22:00:43 +0000 2019,alferdez,"@JuanOrlandoH Muchas gracias, presidente. Vamos a hacerlo juntos. 🇦🇷🤝🇭🇳",380,337,[]
Mon Oct 28 21:58:11 +0000 2019,alferdez,"@CarlosAlvQ Muchas gracias, presidente. Vamos a hacerlo juntos. 🇦🇷🤝🇨🇷",79,10,[]
Mon Oct 28 19:04:09 +0000 2019,alferdez,"Muchas gracias, presidente @maritoabdo. Vamos a trabajar en conjunto para que esos lazos se amplíen y sean de beneficio para nuestros pueblos, que son hermanos. https://t.co/OiuoVVjgZ8",5204,911,[]
Mon Oct 28 18:52:45 +0000 2019,alferdez,"Agradezco al Gobierno de México y al presidente @lopezobrador_, con quien trabajaremos codo a codo para mejorar nuestros lazos y para fortalecer la relación de América Latina con el mundo. https://t.co/HXeB42yxNl",11535,2656,[]
Mon Oct 28 18:31:27 +0000 2019,alferdez,"Gracias, presidente @sebastianpinera. Así lo haremos. Nuestros pueblos merecen que trabajemos por la integración de nuestra América Latina y por un desarrollo que atienda a quienes más padecen este presente de desigualdad. https://t.co/7qgxQgvQva",10515,1429,[]
Mon Oct 28 18:21:39 +0000 2019,alferdez,"Muchas gracias, querido @evoespueblo, por tu saludo y por tu amistad. Y mis felicitaciones por tu triunfo electoral. Tenemos el desafío de profundizar nuestros vínculos y reconstruir entre todos el potencial de América Latina, para integrarnos al mundo cuidando a nuestra gente. https://t.co/4XUnXHBqlh",20306,4630,[]
Mon Oct 28 18:12:33 +0000 2019,alferdez,"Muchas gracias, presidente. Sin duda tenemos mucho para trabajar en conjunto para fortalecer los lazos entre la Argentina y el Perú, que como bien remarca son pueblos hermanos. Nos espera un gran futuro. Vamos a construirlo juntos. https://t.co/9HAyZ68wEW",9248,1176,[]
Mon Oct 28 17:49:25 +0000 2019,alferdez,"Gracias por confiar en nosotros.  Ahora, el país de TOD☀S. https://t.co/bVbLao8yQV",48877,8294,[]
Mon Oct 28 01:39:21 +0000 2019,alferdez,EN VIVO | Desde la sede de campaña del @frentedetodos. https://t.co/qFq9Yz63Ci,13553,3873,[]
Sun Oct 27 18:56:35 +0000 2019,alferdez,"También hoy cumple años mi amigo @LulaOficial, un hombre extraordinario que está injustamente preso desde hace un año y medio.  Parabéns pra você, querido Lula. Espero verte pronto.   #LulaLivre https://t.co/PiRE931CxS",51116,11001,[Hashtag(Text='LulaLivre')]
Sun Oct 27 16:03:02 +0000 2019,alferdez,"Gracias, de nuevo, a toda la gente que nos acompañó y apoyó durante estos meses.   Ahora es tiempo de que trabajemos entre todos para construir la Argentina que soñamos. Una Argentina para todos. Una Argentina de pie. 🤝🇦🇷 https://t.co/NNnve2wu7K",38042,6760,[]
Sun Oct 27 14:37:26 +0000 2019,alferdez,"Hoy es también un día muy especial para muchos de nosotros. Hace 9 años se nos iba Néstor, que además de ser un gran presidente fue mi amigo.  Muchos me preguntan qué le diría hoy. Le diría: “Volvamos a hacerlo que yo te ayudo”.  Te extraño mucho, amigo. Gracias eternas. https://t.co/5CoCZJtzbM",63128,13539,[]
Sun Oct 27 13:33:03 +0000 2019,alferdez,Mañana electoral con Dylan. https://t.co/D2DA5LHFri,42859,3725,[]
Sat Oct 26 12:08:54 +0000 2019,alferdez,@limonero_real ✌🏻Ahora a trabajar mucho por los que están mal. Abrazo,6960,833,[]
Sat Oct 26 01:24:42 +0000 2019,alferdez,"Hoy la @UNTREF le otorgó a Estela de Carlotto el doctorado honoris causa por su enorme lucha por la memoria, la verdad y la justicia.   Para mí es un honor haber estado allí. Quiero, valoro y admiro muchísimo a Estela, una de las mujeres más inmensas que he conocido en mi vida. https://t.co/5sBclPqRTw",13361,2624,[]
Fri Oct 25 10:49:10 +0000 2019,alferdez,El domingo los argentinos tenemos una oportunidad histórica. La oportunidad de dejar atrás nuestros desencuentros y abrazarnos para construir el país que soñamos y nos merecemos.  Vamos a poner a la Argentina de pie. Y lo vamos a hacer entre todos.  #YoVotoPorTodos https://t.co/oo5s4Aaw8R,14123,4586,[Hashtag(Text='YoVotoPorTodos')]
Fri Oct 25 03:16:11 +0000 2019,alferdez,Cada uno que me abraza y me pide auxilio en el oído genera en mi el compromiso de no fallarles.   En cada discurso que damos estamos firmando un contrato moral y ético con ustedes.  #ArgentinaDePie 🤝🇦🇷 https://t.co/5Cbwfzm4Yr,14259,3960,[Hashtag(Text='ArgentinaDePie')]
Fri Oct 25 00:03:10 +0000 2019,alferdez,"Vamos a preguntarle a cada argentino si quiere ir al mismo lugar al que queremos ir nosotros.  Y si quieren una Argentina justa, solidaria, con trabajo, con educación pública, con salud pública, abracémoslos, sumémoslos y hagamos la Argentina que todos nos merecemos. https://t.co/AtxNIB2oAF",17244,4750,[]
Thu Oct 24 20:36:13 +0000 2019,alferdez,EN VIVO | Cierre de campaña del @frentedetodos en Mar del Plata junto a @CFKArgentina ☀ https://t.co/RpDAXt8flh,7875,2587,[]
Thu Oct 24 14:59:29 +0000 2019,alferdez,Un día como hoy los de Argentinos ganamos América.  ¡El domingo los argentinos ganemos el futuro!  Feliz día a los hinchas de mi querido Bicho. https://t.co/daWKbAzhm8,5803,1124,[]
Thu Oct 24 11:57:08 +0000 2019,alferdez,Orgulloso de que mi Universidad de Buenos Aires esté entre las 10 mejores universidades de la región.  La educación pública nos distingue en el mundo. Por eso siempre vamos a defenderla.  https://t.co/mBJdqp7Yq1,19676,4127,[]
Thu Oct 24 00:35:29 +0000 2019,alferdez,"Chaco sufrió el ajuste y el abandono del Gobierno nacional durante estos años.  Con @jmcapitanich vamos a volver a poner de pie a la provincia y a recuperar el trabajo, la salud y la educación para todos los chaqueños. Cuenten conmigo. https://t.co/eK564ZuSUn",5454,1420,[]
Wed Oct 23 22:29:46 +0000 2019,alferdez,"EN VIVO | En Resistencia, Chaco, junto a @domingopeppo y @jmcapitanich. https://t.co/svxxNnjul0",3402,1151,[]
Wed Oct 23 19:29:53 +0000 2019,alferdez,"El presidente podrá seguir buscando las excusas que quiera y echándoles la culpa a otros, pero los números de la economía desnudan sus mentiras: su modelo fracasó y el culpable de la crisis es él. https://t.co/6a8hDoM0wE",9085,3694,[]
Wed Oct 23 18:32:52 +0000 2019,alferdez,"Desarrollar la inteligencia, desarrollar la ciencia, desarrollar la tecnología, es lo que hace distintos a los pueblos del presente. https://t.co/hObMfv3Yrg",5232,1789,[]
Wed Oct 23 12:00:00 +0000 2019,alferdez,Este domingo 27 Argentina necesita tu voto. #ArgentinaDePie https://t.co/HFsfCCpPqU,13962,5150,[Hashtag(Text='ArgentinaDePie')]
Wed Oct 23 02:30:03 +0000 2019,alferdez,Estoy muy contento de acompañar a @fsaintout porque es docente universitaria como yo y sabemos el valor que tiene la educación pública.  La Plata merece un gobierno que encienda su aparato productivo y piense en su gente. Florencia lo va a hacer. Nosotros la vamos a acompañar. https://t.co/AlTroyGIME,3856,1057,[]
Wed Oct 23 02:17:28 +0000 2019,alferdez,Gracias a los intendentes que se pusieron la campaña al hombro y gracias a todos los que confiaron en nosotros en agosto.  El domingo tenemos una nueva oportunidad de decirles lo que queremos. Van a entender lo que pasó en la Argentina cuando cuenten los votos.  #ArgentinaDePie https://t.co/08Uv8BfQ4r,6397,1809,[Hashtag(Text='ArgentinaDePie')]
Tue Oct 22 21:30:58 +0000 2019,alferdez,EN VIVO | Desde la Universidad Nacional de La Plata. https://t.co/3IZvj3cYl1,4926,1567,[]
Tue Oct 22 20:07:48 +0000 2019,alferdez,EN VIVO | En Malvinas Argentinas junto a intendentes de la 1ª sección electoral. https://t.co/1aPbcJTEuq,4247,1476,[]
Tue Oct 22 15:12:45 +0000 2019,alferdez,Este jueves cerramos la campaña nacional del @frentedetodos en Mar del Plata. Los esperamos. #TodosAMarDelPlata https://t.co/3y0L5b3lkJ,10618,3351,[Hashtag(Text='TodosAMarDelPlata')]
Mon Oct 21 23:48:23 +0000 2019,alferdez,"Tenemos que construir un país federal de verdad, donde todos puedan desarrollarse y ser felices en el lugar donde nacieron.  El Gobierno tiene un negocio con el puerto de Buenos Aires. El negocio de los argentinos es que Bahía Blanca sea el puerto de Vaca Muerta. https://t.co/KH0J0CmBjg",5073,1474,[]
Mon Oct 21 18:45:23 +0000 2019,alferdez,EN VIVO | Conferencia de prensa en Bahía Blanca. https://t.co/isMrFCJlnd,3550,1250,[]
Mon Oct 21 11:24:12 +0000 2019,alferdez,"RT @ClaroSencillo: .@HugoHaime : "" Sobre el debate hay que ver quien pudo cumplir los objetivos. Quienes cumplieron los objetivos fueron Fe…",0,288,[]
Mon Oct 21 11:15:47 +0000 2019,alferdez,"RT @C5N: ⭕ #DebateAr2019   Alberto Fernández: ""Desde que me fui, nunca un juez me citó para que de explicaciones. No es la suerte del Presi…",0,1171,[Hashtag(Text='DebateAr2019')]
Mon Oct 21 11:06:44 +0000 2019,alferdez,"RT @IglesiasDiego: Dos semanas después del fallecimiento de Franco Macri, el Presidente acusó a su padre de haber cometido un delito. https…",0,1836,[]
Mon Oct 21 11:00:28 +0000 2019,alferdez,"RT @rodenasale: “En esta facultad me eduqué y educo. Acá enseño lo importante que es el respeto por el Estado de Derecho, que un presidente…",0,759,[]
Mon Oct 21 04:24:45 +0000 2019,alferdez,Gracias nuevamente a todas las personas que siguieron el debate en sus casas. El próximo domingo vamos a demostrar en las urnas que los argentinos decidimos dejar atrás nuestros desencuentros y trabajar entre todos para poner a la Argentina de pie. #DebateAr2019 https://t.co/cc4DH1GUWM,11670,2287,[Hashtag(Text='DebateAr2019')]
Mon Oct 21 02:07:43 +0000 2019,alferdez,"Vamos a ponernos de pie. Que en la grieta se queden ellos. Vamos a abrazarnos todos, porque la Argentina puede crecer y nos merecemos el país que todos soñamos. Muchas gracias. #DebateAr2019 https://t.co/XInXRWGb50",20345,6511,[Hashtag(Text='DebateAr2019')]
Mon Oct 21 01:45:39 +0000 2019,alferdez,"Parece que Macri se acordó del problema de la vivienda en estos últimos 5 minutos. Desde 2015 hasta hoy, el presupuesto de vivienda se redujo un 79% y los créditos Procrear un 81%. Los créditos UVA iban a ser una solución y hoy son un drama para miles de familias. #DebateAr2019 https://t.co/ky13cBOsB4",3544,1506,[Hashtag(Text='DebateAr2019')]
Mon Oct 21 01:41:32 +0000 2019,alferdez,Este Gobierno pasó todos los límites: está haciendo pasar hambre a la gente. Tenemos que ocuparnos de esa gente. El presidente no lo hace. #DebateAr2019 https://t.co/7FXMvPb5gg,3423,1350,[Hashtag(Text='DebateAr2019')]
Mon Oct 21 01:29:54 +0000 2019,alferdez,"Definitivamente no nos parecemos en nada, presidente. Y cuando entramos al tema de la pobreza es donde menos quiero parecerme a usted.  Prometió llegar a la pobreza cero y mintió: la multiplicó. Pero lo más grave es cómo multiplicó el hambre. #DebateAr2019 https://t.co/qCeFIE0fFZ",9237,3524,[Hashtag(Text='DebateAr2019')]
Mon Oct 21 01:24:16 +0000 2019,alferdez,"Quisiera que el presidente se ocupe seriamente de la calidad institucional. Los argentinos quisiéramos saber qué ocurrió con los parques eólicos, cómo fue que su hermano terminó blanqueando dinero cuando la ley se lo prohibía, qué va a hacer con el Correo. #DebateAr2019 https://t.co/0pCSHXNZ4z",2402,1098,[Hashtag(Text='DebateAr2019')]
Mon Oct 21 01:21:33 +0000 2019,alferdez,"En toda la campaña me ocupé de que todos pudieran entrevistarme y no les pregunté cómo pensaban. El presidente se ocupó de exigirles a los dueños de los medios que sigan encubriendo todos sus errores. La prensa corre peligro con Macri, no conmigo.  #DebateAr2019 https://t.co/EfC7wQQmfn",2850,1223,[Hashtag(Text='DebateAr2019')]
Mon Oct 21 01:12:07 +0000 2019,alferdez,"La Argentina dice ser un país federal, pero en verdad no lo es: las provincias mendigan la parte que les toca. El esfuerzo que debemos hacer con los 24 gobernadores es construir un país federal de verdad. #DebateAr2019 https://t.co/lmUd8Y84SJ",4744,1834,[Hashtag(Text='DebateAr2019')]
Mon Oct 21 00:50:53 +0000 2019,alferdez,"Cuando tuve diferencias, renuncié y me fui a mi casa. Y desde que me fui nunca un juez me citó a dar explicaciones. No es la suerte del presidente, que cuando deje el Gobierno lo esperan más de 100 causas donde está siendo investigado. #DebateAr2019 https://t.co/CHRHQD8v1c",5225,2112,[Hashtag(Text='DebateAr2019')]
Mon Oct 21 00:47:46 +0000 2019,alferdez,"Presidente, en materia energética lo que hizo es llenar los bolsillos de sus amigos. Hablemos en serio. #DebateAr2019 https://t.co/tasRU3RIII",4297,1693,[Hashtag(Text='DebateAr2019')]
Mon Oct 21 00:40:13 +0000 2019,alferdez,La Argentina tiene la tasa de desempleo más alta de los últimos 13 años. Es razonable: el presidente piensa que el trabajo es un costo.  El trabajo registrado es la mejor garantía de paz social. Para que el trabajo vuelva vamos a poner en marcha a las pymes. #DebateAr2019 https://t.co/yN83Ia4fJJ,7709,2961,[Hashtag(Text='DebateAr2019')]
Mon Oct 21 00:28:34 +0000 2019,alferdez,"Tenemos que ser serios, presidente. El presupuesto de seguridad, en relación a 2015, cayó en términos reales un 38%. Me preocupa su optimismo: el año pasado hubo 3.262 personas asesinadas. No creo que sus familias se hayan sentido protegidas. Hablemos de verdad. #DebateAr2019 https://t.co/3nXl38rFbs",2457,1130,[Hashtag(Text='DebateAr2019')]
Mon Oct 21 00:25:58 +0000 2019,alferdez,"Presidente, gracias a dios no nos parecemos en nada. Me preocupa que, por mucho que diga, el consumo de droga ha aumentado en estos años. Eso quiere decir que el negocio ha proliferado. Vamos a tratar el tema con menos marketing y más seriedad. #DebateAr2019 https://t.co/oekRW3WeLS",3418,1419,[Hashtag(Text='DebateAr2019')]
Mon Oct 21 00:23:05 +0000 2019,alferdez,"El problema de la inseguridad está directamente vinculado a la desigualdad. Y en estos últimos años el entramado social se ha quebrado. Vamos a recuperar el control social y a crear un Consejo de Seguridad, donde se involucren todos los sectores. #DebateAr2019 https://t.co/XgUmDyGMe2",6328,2434,[Hashtag(Text='DebateAr2019')]
Mon Oct 21 00:11:02 +0000 2019,alferdez,"Esta semana que pasó le dedicaron mucho tiempo a mi índice. Sería bueno que nos dediquemos a otros índices: el de desocupación, el de pobreza, el de inflación. Ocupémonos de lo importante. #DebateAr2019 https://t.co/lbdKUFGCme",13058,4270,[Hashtag(Text='DebateAr2019')]
Mon Oct 21 00:00:12 +0000 2019,alferdez,EN VIVO | Debate presidencial en la Facultad de Derecho de la UBA. #DebateAr2019 https://t.co/aT8RlPsSY8,4189,1509,[Hashtag(Text='DebateAr2019')]
Sun Oct 20 17:23:33 +0000 2019,alferdez,"Muy feliz día a todas las madres que, como la mía, dieron y dan todo para que sus hijos e hijas puedan crecer felices y cumplir sus sueños. Gracias por el amor inmenso e incondicional.  #FelizDíaDeLaMadre",19869,2950,[Hashtag(Text='FelizDíaDeLaMadre')]
Sun Oct 20 00:22:47 +0000 2019,alferdez,RT @wadodecorrido: Aprovechemos esta última semana de campaña para convencer a nuestros conocidos que todavía dudan.   La victoria la const…,0,1122,[]
Sun Oct 20 00:21:35 +0000 2019,alferdez,RT @FrenteDeTodos: L🔆s muchach🔆s peronistas.  ¿Te gusta? Fav ¿Te peroniza? RT https://t.co/pD5PUNL5Vu,0,2138,[]
Sat Oct 19 13:05:32 +0000 2019,alferdez,"Otra vez volvimos a estar unidos, otra vez juntamos fuerzas para decirle para siempre adiós a estos malos momentos que nos han hecho vivir.  Les vamos a demostrar, con toda nuestra fuerza, lo que los argentinos deseamos: poner a la Argentina nuevamente de pie. https://t.co/xN5cLYXA6e",9934,3496,[]
Fri Oct 18 18:25:46 +0000 2019,alferdez,RT @Leonardo_Grosso: Qué sorpresa se va a llevar @mauriciomacri cuando se entere que @mauriciomacri gobierna hace 4 años.  ¿O es su forma d…,0,1357,[]
Fri Oct 18 01:15:57 +0000 2019,alferdez,El 17 de octubre es el día que nos recuerda a los peronistas con quiénes estamos comprometidos y dónde está nuestro lugar en esta lucha: junto a los que no tienen voz.   Pero no somos Cristina y yo quienes vamos a levantar al país. Vamos a hacerlo entre todos.  #DiaDeLaLealtad https://t.co/dvw0eQ4vKf,10163,2695,[Hashtag(Text='DiaDeLaLealtad')]
Thu Oct 17 21:41:23 +0000 2019,alferdez,"EN VIVO | Acto por el #DiaDeLaLealtad en Santa Rosa, La Pampa. https://t.co/ZCYgJMoJ3P",6326,2017,[Hashtag(Text='DiaDeLaLealtad')]
Wed Oct 16 23:59:45 +0000 2019,alferdez,"El domingo 27 volvemos a votar. No te olvides de llevar tu DNI, el que figura en el padrón o uno posterior.  Tampoco te olvides de llevar tus sueños.  Este es el país que elegimos y lo vamos a poner de pie.  #ArgentinaDePie https://t.co/DmxfT1t2x0",13985,4880,[Hashtag(Text='ArgentinaDePie')]
Wed Oct 16 23:22:15 +0000 2019,alferdez,"También recibí a la representante de @UNICEFArgentina, @lbrumana_unicef, para hablar sobre el aumento de la pobreza y la malnutrición infantil.  Para lograr una Argentina equitativa, la niñez debe ser una prioridad que no admite demoras ni excusas.  #ArgentinaContraElHambre https://t.co/eqUYDUkIDv",2657,939,[Hashtag(Text='ArgentinaContraElHambre')]
Wed Oct 16 21:51:33 +0000 2019,alferdez,"En el Día Mundial de la Alimentación, renovamos nuestro compromiso de una Argentina sin hambre y convocamos a todas las fuerzas políticas a trabajar en conjunto.  Agradezco a las cámaras agropecuarias y alimenticias por comprometerse con esta tarea.  #ArgentinaContraElHambre https://t.co/lQjutLfsaj",2641,934,[Hashtag(Text='ArgentinaContraElHambre')]
Wed Oct 16 20:57:35 +0000 2019,alferdez,"El presidente está preocupado porque levanto mi índice al hablar. Pero hay índices que le arruinan la vida a la gente y condenan a millones a la pobreza.  Presidente @mauriciomacri, sea serio y preste atención al índice de inflación, que da cuenta de la calidad de su gobierno. https://t.co/Y0NSfFgzoU",19048,7138,[]
Wed Oct 16 18:28:53 +0000 2019,alferdez,"Hoy volví a la Facultad de Derecho de la UBA a tomar examen. Disfruto mucho el tiempo que paso con los alumnos.  Lejos de ser una desgracia en la que se “cae”, la educación pública es uno de nuestros mayores orgullos. https://t.co/UEeC7fKROI",35470,5535,[]
Wed Oct 16 15:00:18 +0000 2019,alferdez,Uno es peronista porque tiene la obsesión de que quienes no tienen voz tengan voz. De que quienes padecen injusticias dejen de padecerlas. De que la igualdad empiece a reinar en la Argentina.  Mañana nos vemos en Santa Rosa. #DíaDeLaLealtad #ArgentinaDePie https://t.co/jxOfcIv870,13392,4124,"[Hashtag(Text='DíaDeLaLealtad'), Hashtag(Text='ArgentinaDePie')]"
Wed Oct 16 12:48:05 +0000 2019,alferdez,"RT @pagina12: ""¿ABUELA, TENÉS CELULAR O NO?"" Buscando revancha por la forma en que @alferdez dejó expuesto el desconocimiento que @mauricio…",0,1341,[]
Wed Oct 16 06:35:14 +0000 2019,alferdez,"RT @gracepenafort: Al principio con Lanata &amp; CO decian que ""albertitere"". Ahora que se enfermo Lanata y Macri dio pena en el debate, dicen…",0,686,[]
Wed Oct 16 02:43:14 +0000 2019,alferdez,"Estoy profundamente conmovido por el fallecimiento de Marcelo Zlotogwiazda. Un gran profesional. Honesto, inteligente, profundo y ecuánime. Lo quise mucho y lo respete más. Mucha pena. Es una grán pérdida para el periodismo argentino. Mi enorme pesar a sus seres queridos.",26663,3222,[]
Wed Oct 16 00:33:34 +0000 2019,alferdez,"Hoy estuvieron en casa @NataliaDLSok y su marido. Hablamos de la Argentina, de Córdoba y hasta nos dimos tiempo para cantar y jugar con Dylan.  ¡Gracias Natalia por acompañarme! https://t.co/GE7PuIdgCn",3687,684,[]
Wed Oct 16 00:00:12 +0000 2019,alferdez,"Se lo dijiste en la calle. Se lo dijimos en el Congreso. Se lo dijeron los jubilados, los científicos y los productores. Se lo dijimos todos juntos en las urnas.  Y no escuchó.   Si las PASO no alcanzaron, hacete escuchar el próximo 27 de octubre.   #ArgentinaDePie https://t.co/DDUjv9BNrN",16906,6824,[Hashtag(Text='ArgentinaDePie')]
Tue Oct 15 23:16:28 +0000 2019,alferdez,"Vamos a hacer un gobierno distinto, sin egoísmos ni miserias personales que impidan que nos juntemos a trabajar.  Por eso propongo pasar de la política de la imposición a la política del consenso.   Empecemos a construir otro país. Hagámoslo juntos. https://t.co/D5hYZYtCpz",5402,1893,[]
Tue Oct 15 20:12:03 +0000 2019,alferdez,"Me refiero a Gabriela Rivadeneira, que solicitó asilo a México, y a Paola Pabón, prefecta de Pichincha, detenida desde la madrugada del lunes. No podemos no observar este tipo de violaciones al Estado de Derecho en la región. https://t.co/s2KHotPadS",4982,2464,[]
Tue Oct 15 20:12:00 +0000 2019,alferdez,Veo con mucha preocupación los graves hechos que se viven en Ecuador y la persecución política y judicial que están sufriendo dos mujeres jóvenes que son referentes de la oposición política. https://t.co/M3C79XMI9W,7337,3454,[]
Tue Oct 15 18:45:49 +0000 2019,alferdez,"El 80% de los jubilados gana $12.900. Ese es el valor promedio de un celular hoy en Argentina. Pero con eso tienen que pagar remedios, comida y servicios con tarifas dolarizadas.  Con usted los jubilados son pobres, presidente. https://t.co/gze5CCHDyK",22867,6835,[]
Tue Oct 15 15:46:23 +0000 2019,alferdez,"RT @RossiAgustinOk: Hablando de dedito. El de la foto soy yo,sentado en mi silla alta en Vera. Huelga decir que todavía no era kirchnerista…",0,2279,[]
Tue Oct 15 15:45:15 +0000 2019,alferdez,"RT @soyladeltango: Un compañero santiagueño que desconozco  hizo una chacarera para Alberto que me llegó ayer y le puse imágenes, ¿le dan R…",0,2090,[]
Tue Oct 15 00:41:21 +0000 2019,alferdez,Lo que pasa en el país también pasa en las provincias. Por eso hablo de hacer un gobierno de un presidente con 24 gobernadores.  Terminemos con el vicio del centralismo y hagamos lo que quisimos hacer cuando construimos este país: una Argentina federal de verdad. https://t.co/A6N7kcEEwT,6360,1765,[]
Mon Oct 14 22:56:18 +0000 2019,alferdez,EN VIVO | Desde el Foro de Ciudades en Rosario https://t.co/vUiNQSOXcH,3836,1350,[]
Mon Oct 14 13:21:21 +0000 2019,alferdez,"En democracia, el intercambio de ideas es un valor que debemos cultivar. Gracias a toda la gente que siguió el debate en sus casas.  Los argentinos nos caímos y nos levantamos muchas veces. Vamos a levantarnos una vez más. Cuenten conmigo. https://t.co/W4WC9FkpKm",15926,3295,[]
Mon Oct 14 12:20:09 +0000 2019,alferdez,"¡Felicitaciones a @jmcapitanich, gobernador electo del Chaco! El pueblo chaqueño premió tu esfuerzo y demostró en las urnas el cariño que te tiene.   Ahora vamos a trabajar juntos para poner a la provincia y a la Argentina nuevamente de pie.",12921,2693,[]
Mon Oct 14 02:07:04 +0000 2019,alferdez,"Somos un pueblo maravilloso. Nos hemos caído muchas veces, es hora de que no nos pase más. Estoy seguro de que entre todos y todas podemos cambiar la Argentina y ponerla de pie. Yo sé que cuento con ustedes. Cuenten conmigo. #DebateAr2019 https://t.co/cy2P2crb6A",17638,5278,[Hashtag(Text='DebateAr2019')]
Mon Oct 14 01:48:14 +0000 2019,alferdez,"Presidente, si le preocupa la salud le cuento que el presupuesto en su gestión cayó un 23%. Usted no lo entiende porque sus privilegios son otros, por eso los intereses de la deuda aumentaron un 70%. Para los usureros todo, para la gente nada. #DebateAr2019 https://t.co/7UQVnm8l7v",4723,1892,[Hashtag(Text='DebateAr2019')]
Mon Oct 14 01:45:09 +0000 2019,alferdez,"Pensé que íbamos a hablar en serio, pero el presidente sigue diciendo disparates. El presupuesto educativo desde 2015 a hoy cayó un 40% y el de ciencia y tecnología cayó un 43%. Si tanto ve ahí el futuro, presidente, apueste un poco más. #DebateAr2019 https://t.co/TAoVpNNTSj",5829,2313,[Hashtag(Text='DebateAr2019')]
